id,name,Average Rating,Movie 0,Movie 1,Movie 2,Movie 3,Movie 4,Movie 5,Movie 6,Movie 7,Movie 8,Movie 9,Movie 10,Movie 11,Movie 12,Movie 13,Movie 14,Movie 15,Movie 16,Movie 17,Movie 18,Movie 19,Movie 20,Movie 21,Movie 22,Movie 23,Movie 24,Movie 25,Movie 26,Movie 27,Movie 28,Movie 29,Movie 30,Movie 31,Movie 32,Movie 33,Movie 34,Movie 35,Movie 36,Movie 37,Movie 38,Movie 39,Movie 40,Movie 41,Movie 42,Movie 43,Movie 44,Movie 45,Movie 46,Movie 47,Movie 48,Movie 49,Movie 50,Movie 51,Movie 52,Movie 53,Movie 54,Movie 55,Movie 56,Movie 57,Movie 58,Movie 59,Movie 60,Movie 61,Movie 62,Movie 63,Movie 64,Movie 65,Movie 66,Movie 67,Movie 68,Movie 69,Movie 70,Movie 71,Movie 72,Movie 73,Movie 74,Movie 75,Movie 76,Movie 77,Movie 78,Movie 79,Movie 80,Movie 81,Movie 82
1049333,Del Spiva,6.529999999999999,1635.0,20662.0,70981.0,4982.0,228150.0,10316.0,12113.0,9381.0,255343.0,241771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049456,Ben Wilkins,6.2,18405.0,244786.0,584.0,83.0,72387.0,243940.0,55779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049830,Kerry Cahill,5.983333333333333,245703.0,11699.0,316152.0,87101.0,274167.0,44833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050930,Hugo Weng,7.094444444444445,9741.0,619.0,146233.0,299687.0,9567.0,155.0,49026.0,820.0,2675.0,10537.0,74.0,334.0,3558.0,1124.0,157336.0,8619.0,11969.0,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052870,Bojana Nikitovic,5.32,47964.0,101173.0,254904.0,71676.0,329440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053407,Cordell McQueen,6.34,22954.0,45610.0,13460.0,59961.0,18405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054325,Martin Hub,6.9,857.0,2501.0,597.0,7451.0,1248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056117,Peter Donald Badalamenti II,6.659999999999999,308531.0,4922.0,8961.0,58.0,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056523,John D'Leo,6.28,23742.0,227306.0,26390.0,12163.0,50647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059590,Matt Kennedy,5.866666666666666,259693.0,328425.0,280092.0,283445.0,242512.0,256961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066776,Liz Gallacher,6.666666666666667,1576.0,1577.0,46829.0,2270.0,45132.0,276907.0,72387.0,28178.0,9729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066819,Sally French,6.780000000000001,22913.0,205.0,266396.0,9693.0,76341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068056,Easton Michael Smith,6.660000000000001,686.0,163.0,101299.0,131631.0,8452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068811,Matthew Cornwell,6.12,109443.0,291870.0,296099.0,138832.0,49520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074163,G.A. Aguilar,6.552173913043478,1422.0,3131.0,11096.0,9543.0,11184.0,8649.0,4982.0,38050.0,74.0,10559.0,106646.0,2503.0,14306.0,4942.0,1597.0,11128.0,12113.0,184346.0,9032.0,8834.0,6623.0,12096.0,60599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075261,Chris Watts,6.7,9008.0,435.0,782.0,1271.0,28355.0,11891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076157,Tim T. Cunningham,6.159999999999999,3981.0,2024.0,8869.0,216282.0,313922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077782,Gary A. Hecker,6.502777777777776,321741.0,591.0,13448.0,9741.0,20504.0,7299.0,59965.0,9920.0,2157.0,924.0,77016.0,68718.0,273248.0,782.0,168259.0,74.0,262500.0,194662.0,14161.0,1271.0,68735.0,209112.0,228150.0,808.0,51497.0,50620.0,192141.0,1250.0,47933.0,2502.0,8619.0,11969.0,69668.0,179.0,22794.0,50357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077844,David P. Smith,6.157142857142858,15512.0,10555.0,228165.0,953.0,809.0,810.0,10527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078304,Barbara Jean Kearney,6.825,83666.0,8055.0,36419.0,12163.0,50839.0,46705.0,39013.0,50837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078613,Beau Knapp,6.5,307081.0,241554.0,300673.0,37686.0,328425.0,242095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079558,Augie Davis,5.64,11678.0,11237.0,294272.0,10844.0,10762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080265,Michael Ensign,6.277777777777779,860.0,1924.0,4912.0,597.0,72207.0,4464.0,24575.0,10678.0,11397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083451,Johnny Cicco,6.6000000000000005,4442.0,1422.0,133694.0,22954.0,2502.0,324668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089142,Christoph Fisser,6.900000000000001,21208.0,8883.0,120467.0,271110.0,131634.0,22832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089394,Ray Garvey,6.383333333333333,1813.0,10739.0,9716.0,2779.0,10569.0,10661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091423,Jimmy Gonzales,6.5200000000000005,260346.0,189.0,238615.0,226857.0,239571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094319,Matthew Page,6.7,57201.0,6973.0,273481.0,193756.0,294254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095093,Bridget Cook,6.410000000000001,522.0,1878.0,9276.0,9675.0,45658.0,9672.0,15005.0,1493.0,9884.0,9526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095253,John Lesher,6.859999999999999,261023.0,77016.0,194662.0,228150.0,190955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095320,Ronald J. Webb,5.914285714285714,226486.0,138832.0,52449.0,82505.0,48988.0,257091.0,312221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095994,Ron Judkins,7.166666666666667,857.0,640.0,11831.0,74.0,644.0,329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096345,Taylor Knight,6.800000000000001,2294.0,146233.0,1832.0,16072.0,22881.0,16186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096595,Brett Baker,6.04,109431.0,287424.0,199373.0,78698.0,256591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096860,Christian Zimmermann,6.45,14.0,3172.0,74.0,65.0,161.0,607.0,1927.0,11451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098036,John W. Iwanonkiw,6.859999999999999,49026.0,274.0,133694.0,10410.0,164457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098477,Callan Brunker,6.0,12244.0,20533.0,68179.0,57800.0,20352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098740,Joseph Trapanese,6.533333333333332,75612.0,262500.0,262504.0,277216.0,238603.0,94329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102140,Adam Somner,7.0,296098.0,72976.0,17578.0,267935.0,74.0,98.0,106646.0,171274.0,68722.0,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102816,Simon Jayes,6.0,1571.0,1538.0,415.0,74.0,218778.0,17995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102820,Moshe Levin,6.06,9268.0,1573.0,9884.0,36647.0,17995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104780,Ray Chan,6.409999999999999,8676.0,2059.0,99861.0,13092.0,57165.0,76338.0,1372.0,9664.0,395.0,9693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106181,Thomas Neivelt,6.74,49049.0,205775.0,205588.0,44115.0,12405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106260,Alan D. Purwin,6.257142857142857,39254.0,169.0,8961.0,260346.0,209112.0,9509.0,818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106751,Tommy Harper,6.6,137094.0,56292.0,587.0,9679.0,188927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113194,Dave Kupczyk,7.085714285714286,10501.0,10674.0,9023.0,10545.0,24662.0,10530.0,49948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113449,Brandt Andersen,6.057142857142858,253412.0,241254.0,98357.0,136400.0,193756.0,107846.0,226458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115279,Simon Werry,6.583333333333333,9645.0,673.0,671.0,672.0,36586.0,9381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115736,Bruce Stambler,6.1000000000000005,9615.0,7451.0,41283.0,9884.0,9481.0,9799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116011,Han Soto,5.671428571428572,80274.0,117263.0,64807.0,218043.0,336004.0,136797.0,309503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116937,John Roesch,6.68888888888889,80274.0,9645.0,4922.0,65754.0,2756.0,9361.0,76757.0,1573.0,49026.0,11322.0,1538.0,855.0,8843.0,36648.0,11551.0,10733.0,210577.0,2749.0,91314.0,424.0,157336.0,1372.0,11507.0,37799.0,602.0,136797.0,51162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117311,Yolanda T. Cochran,6.314285714285715,20504.0,227735.0,62837.0,109491.0,6933.0,22881.0,63574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117347,Simon Atherton,6.566666666666666,857.0,18.0,855.0,9562.0,1408.0,324668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117716,Enfys Dickinson,6.2,5255.0,652.0,163.0,673.0,314.0,1966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117747,Mitchell Bell,7.0,100402.0,1771.0,9567.0,99861.0,271110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117879,Ali Bell,5.916666666666667,43074.0,41630.0,200505.0,25704.0,28211.0,22947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117950,Jessie Thiele,6.9750000000000005,272.0,673.0,118.0,3933.0,672.0,62214.0,3021.0,10140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118402,Al Di Sarro,6.283333333333332,106.0,562.0,1573.0,9620.0,1639.0,75674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119658,Harold Parker,5.9833333333333325,9378.0,4970.0,12244.0,4551.0,72710.0,64807.0,82682.0,10025.0,137113.0,58574.0,8457.0,225574.0,22787.0,57214.0,10623.0,38117.0,15648.0,79694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121617,Stephen Jones,5.6875,9645.0,13811.0,8676.0,49047.0,9637.0,8870.0,46261.0,1452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121874,Cristen Carr Strubbe,7.18,14.0,640.0,16871.0,41630.0,1124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122560,Mickey Giacomazzi,6.677777777777778,4922.0,11679.0,1949.0,141.0,146198.0,210577.0,50725.0,37799.0,72105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123424,Ravi D. Mehta,5.040000000000001,314.0,64807.0,20533.0,10718.0,257091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123886,Raeden Greer,5.56,72710.0,287424.0,264999.0,146203.0,257091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124107,Cary White,6.257142857142858,9007.0,9276.0,16052.0,10054.0,10330.0,10625.0,13496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124533,David J. Bloomfield,6.540000000000001,307081.0,156022.0,225886.0,13811.0,9388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125188,Marc Sadeghi,5.633333333333333,435.0,22894.0,1487.0,8285.0,5137.0,11351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126348,Eric Hedayat,6.04,39254.0,9007.0,2123.0,9472.0,10710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127209,David Hack,5.766666666666666,187.0,9488.0,34851.0,56288.0,14199.0,114150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127245,Jeremy Woolsey,5.5600000000000005,291870.0,296099.0,218043.0,242512.0,114150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128126,Jose L. Rodriguez,6.42,9741.0,745.0,2675.0,8645.0,6947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128347,Bill Boes,5.566666666666666,9637.0,11024.0,283445.0,8078.0,41513.0,72545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128450,Patrick McDade,6.866666666666667,745.0,82693.0,22803.0,43539.0,169917.0,44048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128690,Christopher Woodrow,6.1909090909090905,261023.0,146198.0,194662.0,276907.0,244783.0,190955.0,73567.0,152599.0,157847.0,301365.0,171424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129795,Annika Pergament,5.819999999999999,257344.0,137094.0,19457.0,9932.0,59108.0,98357.0,11141.0,225574.0,33909.0,9776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133063,Dana Gourrier,6.3999999999999995,68718.0,273248.0,245703.0,70074.0,287424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140576,Michael Parks,6.500000000000001,9806.0,12.0,585.0,863.0,9487.0,17979.0,214756.0,257445.0,77931.0,50321.0,65055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142720,Thomas Mann,6.040000000000001,60304.0,109491.0,82679.0,57214.0,43923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144651,Jeffery J. Tufano,6.228571428571429,12103.0,70074.0,50620.0,87101.0,107846.0,9799.0,132363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149583,BJ McDonnell,6.028571428571429,99861.0,158852.0,75780.0,44943.0,71469.0,195589.0,134597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152008,Dan Bittner,6.6499999999999995,22803.0,9899.0,106646.0,41154.0,225565.0,16614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155668,Mike Chambers,6.659999999999999,2756.0,49026.0,435.0,241259.0,157353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158052,Debra Denson,6.55,8961.0,1646.0,10718.0,132363.0,146304.0,67660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158069,John L. Armijo,5.833333333333333,75612.0,245703.0,64807.0,268920.0,107846.0,250066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158477,Jules Stewart,5.5,15092.0,12657.0,7451.0,13154.0,9312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159914,Mark Kenna,6.366666666666667,16.0,652.0,1844.0,462.0,11024.0,11661.0,8698.0,944.0,809.0,395.0,18516.0,11804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159982,Ansel Elgort,6.416666666666667,262500.0,157350.0,262504.0,133805.0,222935.0,286565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165616,Elena Sanchez,5.633333333333333,101299.0,117263.0,166424.0,262500.0,76617.0,250066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169459,Julia Frey,6.9875,686.0,2832.0,1572.0,2567.0,69.0,10312.0,12113.0,8619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171098,Darrell L. Wight,6.116666666666667,49529.0,644.0,39486.0,9804.0,10061.0,44833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172414,Melissa Moseley,6.800000000000001,39254.0,10201.0,16871.0,10223.0,2637.0,5176.0,11036.0,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172441,Gregory S. Hooper,6.375,24428.0,1571.0,97020.0,157353.0,2023.0,6973.0,7552.0,271110.0,209112.0,9562.0,1824.0,74643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172443,Merrick Morton,6.9263157894736835,4922.0,594.0,65754.0,115.0,1949.0,4547.0,9913.0,9665.0,559.0,550.0,314385.0,2118.0,210577.0,55720.0,9676.0,9257.0,37799.0,39210.0,152601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173099,Christopher Berry,6.812499999999999,119450.0,68718.0,64689.0,76203.0,5176.0,316152.0,232679.0,257091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173410,Joe Landauer,6.180000000000001,2675.0,14462.0,13075.0,13121.0,84332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175790,Jonathan Davidson,6.0600000000000005,36648.0,818.0,6466.0,36647.0,18292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176357,Barbara J. McCarthy,5.86,272693.0,322443.0,157386.0,84200.0,334527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177364,Roberto De Angelis,6.3500000000000005,11322.0,9341.0,19995.0,201088.0,300671.0,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177713,Donna Maloney,6.3875,102382.0,8055.0,74.0,10559.0,86834.0,274479.0,179.0,12658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177850,François Duhamel,6.88,2655.0,10395.0,686.0,5255.0,8358.0,4147.0,37724.0,9398.0,17332.0,16869.0,321697.0,231.0,76203.0,12113.0,4464.0,10410.0,1124.0,9357.0,10138.0,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178366,Jason Garner,6.279999999999999,285923.0,280092.0,82990.0,91586.0,198062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178615,Liz Radley,6.92,70.0,22954.0,13223.0,1251.0,10808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
